"id","operador_id","data_abertura","valor_inicial","data_fechamento","valor_fechamento"
"169","Pimenta malagueta","0.10",NULL,"UN"
"170","Mamão Papaia","7.00",NULL,"KG"
"171","Banana Ourinho","6.00","7899201291712","DZ"
"172","Molho de pimenta calabresa Puro Tempero 150ml","5.00","0192505233707","UN"
"173","Páprica Doce Puro Tempero 30g","3.00","0192505233660","UN"
"174","Abacaxi Promoção","4.00","7898052491746","UN"
"175","Peta Caseira Sabor Caipira","5.00","0609963509836","UN"
"176","Pastelzinho Sabor Queijo Meu Sabor","4.00","0040141213846","UN"
"177","Farofa Artesanal Farofa da Vovó Ni","14.00",NULL,"UN"
"178","Tanja","4.99","7892313371785","PCT"
"179","Maça","4.00","7892663001790","PCT"
"180","Cuchá","3.00","7890542721807","UN"
"181","Coco Babaçu","5.00","7893910011814","PCT"
"182","Banana Ourinho","0.50","7896342071821","UN"
"183","Banana Maça","0.85","7892714561839","UN"
"184","Melancia","3.00",NULL,"KG"
"185","Fava Verde","10.00","7890263711859","PCT"
"186","Pimenta de Cheiro","2.00","7897925761863","PCT"
"187","Pimenta de Cheiro","0.20",NULL,"UN"
"188","Farofa Amarela 1kg","12.00","7891150631885","UN"
"189","Farofa Amarela 500g","6.00","7893206491894","UN"
"190","uva vitoria perboni kids","13.00","7898938976091","CTL"
"191","Uva roxa Bandeja S/SEMENTE","17.50",NULL,"KG"
"192","Polpa de Acerola","8.50","1111122205321","PCT"
"193","Polpa de maracujá","9.00","1111122205328","PCT"
"194","Polpa de cajá","9.00","1111122205326","PCT"
"195","Polpa tamarindo","7.50","1111122205428","PCT"
"196","Polpa de cupuaçu","9.00","6548964631668","PCT"
"197","Polpa de Caju","7.50","1111122205324","PCT"
"198","Polpa de Bacuri","15.00","1111122205327","PCT"
"199","Polpa de Goiaba","7.00","1111122205325","PCT"
"200","Polpa Barra de Cupuaçu","14.00",NULL,"PCT"
"201","Polpa de Maracujá da Casa","25.00",NULL,"KG"
"202","Tempero Caseiro Completo Puro Sabor","6.00","0192505232748","500ML"
"203","Farofa Vovô Defumada 600g","14.00",NULL,"UN"
"204","Farofa Vovô Picante 600g","14.00",NULL,"UN"
"205","Alecrim","2.75","0192505232311","PCT"
"206","Tempero do Chef","2.50","0192505232090","PCT"
"207","Limão Promoção","1.00","6686470683086","PCT"
"208","Pimenta Roxa","0.33",NULL,"UN"
"209","Pimenta no Óleo de Pequi Pimentas do Lucas 275ml","15.00","7898799002090","UN"
"210","Camomila","2.50","0192505231925","PCT"
"211","Colher","5.00",NULL,"UN"
"212","Maxixe","0.34",NULL,"UN"
"213","açafrao","3.00",NULL,"PCT"
"214","pepino comum","5.00",NULL,"1KG"
"215","alface hidropônico","4.00","8326281251132","UN"
"216","Banana Casca Verde","8.00","1547628477160","DZ"
"218","Pimenta do reino saquinho","3.00","7898804582180","PCT"
"219","Laranja promoção","3.00","1010177941760","KG"
"220","Uva Chilena","29.00",NULL,"KG"
"221","Banana Casca Verde","0.67","4495099588601","UN"
"222","Ameixa Seca","10.00","7892501272221","PCT"
"223","Orégano da casa","3.00","7891163512232","UN"
"224","Pimenta do Reino Casa","6.00","7897492642244","PCT"
"225","Alho","3.50",NULL,"PCT"
"226","Pimenta Roxa Grande","0.50",NULL,"UN"
"227","Feijão Verde","7.00","1124588801763","UN"
"228","Ovo Caipira","30.00",NULL,"CTL"
"229","Ovo Caipira","1.00",NULL,"UN"
"230","uva vitória verde coopexvale","11.00","7898956087021","CTL"
"231","couve flor","15.00",NULL,"PCT"
"232","brócolis mape","15.00","7898036434233","PCT"
"233","colher de pau","10.00",NULL,"UN"
"234","pimenta murici","0.25",NULL,"UN"
"235","açaí","12.00",NULL,"PCT"
"236","polpa de abacaxi","7.50","91448910911","PCT"
"237","erva doce","2.50","0192505231901","PCT"
"238","pimentão importado","30.00",NULL,"KG"
"239","açaí grande","24.00",NULL,"PCT"
"240","pera red","20.00",NULL,"KG"
"241","rambutão","25.00",NULL,"KG"
"242","MOLHO DE PIMENTA SABOR MANIPUIEIRA","15.00",NULL,"UN"
"243","MOLHO DE PIMENTA SABOR LEITE DE COCO","10.00",NULL,"UN"
"244","semente de chia","12.00",NULL,"UN"
"245","linhaça dourada","11.00",NULL,"UN"
"246","sal","2.00",NULL,"PCT"
"247","uva roxa sem semente selecionadas 500g","9.00",NULL,"CTL"
"248","uva verde bandeja/ sem semente","17.00",NULL,"KG"
"249","farinha branca","7.00",NULL,"KG"
"250","rosca de porvilho","5.00",NULL,"UN"
"251","castanhas de caju","6.00",NULL,"PCT"
"252","broa","5.00",NULL,"PCT"
"253","manga rosa","9.00",NULL,"KG"
"254","banana nanica","7.00",NULL,"KG"
"255","cebola saco cx 2","50.00",NULL,"UN"
"256","morango Grande","15.00",NULL,"PCT"
"257","vinagrete","3.00",NULL,"PCT"
"258","gergelim branco","3.00",NULL,"PCT"
"259","folha de sene","2.00","7898556462594","PCT"
"id","caixa_id","operador_id","valor","descricao","data_sangria"
"7","10","3","200.00","Retirada para depósito","2025-08-10 21:54:13"
"8","11","5","650.00","FABIANA ","2025-08-11 11:18:30"
"9","12","28","800.00","FABIANA","2025-08-11 11:20:20"
"10","11","5","500.00",,"2025-08-11 12:04:27"
"11","12","28","300.00","FABIANA QUE FEZ AS 12:50","2025-08-11 12:50:48"
"12","13","5","550.00","fabiana","2025-08-12 11:38:18"
"13","14","28","600.00","FABIANA","2025-08-12 11:47:02"
"14","13","5","626.00","tarde 13;32","2025-08-12 13:40:26"
"15","14","28","420.00","FABIANA ","2025-08-12 13:40:37"
"16","20","5","500.00","9,48 hora","2025-08-13 09:48:20"
"17","21","28","450.00","FABIANA","2025-08-13 11:01:30"
"18","22","3","250.00","Retirada para depósito","2025-08-13 11:09:51"
"19","23","3","250.00","Retirada para depósito","2025-08-13 11:12:52"
"20","20","5","700.00",,"2025-08-13 11:52:12"
"21","24","28","550.00","fabiana","2025-08-14 10:53:40"
"22","25","5","500.00",,"2025-08-14 11:32:17"
"23","25","5","250.00",,"2025-08-14 12:20:17"
"24","25","5","300.00","FABIANA ","2025-08-14 17:17:36"
"25","25","5","300.00","FABIANA ","2025-08-14 17:20:22"
"26","24","28","804.00","FABIANA","2025-08-14 17:51:19"
"id","produto_id","unidade","fator_multiplicador","preco"
"id","data","total","forma_pagamento","operador_id","desconto","total_liquido","caixa_id"
"1","2025-06-06 14:49:03","21.00","Dinheiro",NULL,"0.05","0.00",NULL
"2","2025-06-06 14:51:13","8.97","Dinheiro",NULL,"0.00","0.00",NULL
"3","2025-06-06 14:57:07","12.64","Dinheiro",NULL,"0.00","0.00",NULL
"4","2025-06-06 14:58:45","6.96","Dinheiro",NULL,"0.00","0.00",NULL
"5","2025-06-06 20:10:33","11.68","PIX",NULL,"0.00","0.00",NULL
"6","2025-06-09 11:17:50","22.00","Dinheiro",NULL,"0.01","0.00",NULL
"7","2025-06-09 11:19:57","13.49","Dinheiro",NULL,"1.00","0.00",NULL
"8","2025-06-09 11:23:23","13.50","Dinheiro",NULL,"0.14","0.00",NULL
"9","2025-06-09 11:27:37","15.00","Dinheiro",NULL,"0.26","0.00",NULL
"10","2025-06-09 11:34:23","8.99","Dinheiro",NULL,"0.00","0.00",NULL
"11","2025-06-09 11:38:24","8.80","PIX",NULL,"0.03","0.00",NULL
"12","2025-06-09 11:41:08","5.06","Dinheiro",NULL,"0.00","0.00",NULL
"13","2025-06-09 11:46:40","14.50","Dinheiro",NULL,"1.71","0.00",NULL
"14","2025-06-09 11:54:09","37.89","Cartão de Crédito",NULL,"0.00","0.00",NULL
"15","2025-06-09 11:59:06","18.00","Dinheiro",NULL,"0.36","0.00",NULL
"16","2025-06-09 12:01:13","11.00","Dinheiro",NULL,"0.20","0.00",NULL
"17","2025-06-09 12:04:19","6.85","Dinheiro",NULL,"0.00","0.00",NULL
"18","2025-06-09 12:08:39","9.00","Dinheiro",NULL,"0.00","0.00",NULL
"19","2025-06-09 12:11:19","9.00","Dinheiro",NULL,"0.00","0.00",NULL
"20","2025-06-09 12:18:43","41.00","Dinheiro",NULL,"0.16","0.00",NULL
"21","2025-06-09 12:23:54","26.51","Dinheiro",NULL,"0.07","0.00",NULL
"22","2025-06-09 12:24:23","19.43","PIX",NULL,"0.00","0.00",NULL
"23","2025-06-13 15:45:27","10.00","Dinheiro",NULL,"0.00","0.00",NULL
"24","2025-06-22 14:41:11","8.00","Dinheiro",NULL,"0.00","0.00",NULL
"25","2025-06-23 16:03:37","16.93","PIX",NULL,"0.00","0.00",NULL
"26","2025-06-23 16:40:09","3.00","Dinheiro",NULL,"1.00","0.00",NULL
"27","2025-06-23 17:23:43","41.99","PIX",NULL,"0.00","0.00",NULL
"28","2025-06-23 17:33:06","8.80","Dinheiro",NULL,"0.00","0.00",NULL
"29","2025-06-23 17:35:55","16.60","Dinheiro",NULL,"0.02","0.00",NULL
"30","2025-06-23 20:00:08","9.05","Dinheiro",NULL,"0.00","0.00",NULL
"31","2025-06-23 20:06:09","8.97","Cartão de Crédito",NULL,"0.00","0.00",NULL
"32","2025-06-23 20:11:28","14.91","PIX",NULL,"0.00","0.00",NULL
"33","2025-06-23 20:13:40","2.99","Dinheiro",NULL,"0.00","0.00",NULL
"34","2025-06-23 20:16:01","36.40","Cartão de Débito",NULL,"0.00","0.00",NULL
"35","2025-06-23 20:21:05","25.90","Dinheiro",NULL,"0.00","0.00",NULL
"36","2025-06-23 20:25:42","19.08",,NULL,"0.00","0.00",NULL
"37","2025-06-23 20:44:31","38.89","Cartão de Crédito",NULL,"0.00","0.00",NULL
"38","2025-06-23 20:58:21","5.55","Cartão de Débito",NULL,"0.00","0.00",NULL
"39","2025-06-23 21:10:03","7.68","Dinheiro",NULL,"0.00","0.00",NULL
"40","2025-06-23 21:13:36","21.23",,NULL,"0.00","0.00",NULL
"41","2025-06-23 21:18:14","17.67","Dinheiro",NULL,"0.00","0.00",NULL
"42","2025-06-23 21:18:40","10.00","PIX",NULL,"0.00","0.00",NULL
"43","2025-06-24 10:08:48","12.36","Cartão de Débito",NULL,"0.00","0.00",NULL
"44","2025-06-24 10:38:22","13.38","Cartão de Débito",NULL,"0.00","0.00",NULL
"45","2025-06-24 10:41:09","59.55","PIX",NULL,"0.00","0.00",NULL
"46","2025-06-24 10:42:59","20.00","PIX",NULL,"0.00","0.00",NULL
"47","2025-06-24 10:44:33","8.58","Dinheiro",NULL,"0.20","0.00",NULL
"48","2025-06-24 10:45:45","32.28","Dinheiro",NULL,"0.00","0.00",NULL
"49","2025-06-24 10:49:09","20.06","Cartão de Débito",NULL,"0.00","0.00",NULL
"50","2025-06-24 10:49:25","0.00",,NULL,"14.00","0.00",NULL
"51","2025-06-24 10:49:59","19.48","Dinheiro",NULL,"0.10","0.00",NULL
"52","2025-06-24 10:51:46","37.87","Dinheiro",NULL,"0.00","0.00",NULL
"53","2025-06-24 10:56:10","4.05","Dinheiro",NULL,"0.00","0.00",NULL
"54","2025-06-24 11:01:04","29.00","Dinheiro",NULL,"0.00","0.00",NULL
"55","2025-06-24 11:04:43","13.23","Dinheiro",NULL,"0.00","0.00",NULL
"56","2025-06-24 11:08:06","14.64","Dinheiro",NULL,"0.00","0.00",NULL
"57","2025-06-24 11:22:47","5.00","Dinheiro",NULL,"0.00","0.00",NULL
"58","2025-06-24 11:27:28","18.00","PIX",NULL,"2.00","0.00",NULL
"59","2025-06-24 11:27:50","19.02","Dinheiro",NULL,"0.00","0.00",NULL
"60","2025-06-24 11:30:17","14.35","Dinheiro",NULL,"0.00","0.00",NULL
"61","2025-06-24 11:40:50","20.72","Dinheiro",NULL,"0.00","0.00",NULL
"62","2025-06-24 11:43:49","8.87","Dinheiro",NULL,"0.00","0.00",NULL
"63","2025-06-24 11:49:18","9.90","Dinheiro",NULL,"0.00","0.00",NULL
"64","2025-06-24 11:50:57","12.52","Dinheiro",NULL,"0.00","0.00",NULL
"65","2025-06-24 11:56:30","18.45","Dinheiro",NULL,"0.00","0.00",NULL
"66","2025-06-24 11:59:08","14.82",,NULL,"0.00","0.00",NULL
"67","2025-06-24 11:59:34","2.82",,NULL,"0.00","0.00",NULL
"68","2025-06-24 12:01:22","12.00",,NULL,"0.00","0.00",NULL
"69","2025-06-24 12:03:33","14.62",,NULL,"0.00","0.00",NULL
"70","2025-06-24 12:05:09","5.00",,NULL,"0.00","0.00",NULL
"71","2025-06-24 12:08:21","5.00",,NULL,"0.00","0.00",NULL
"72","2025-06-24 12:10:09","4.81",,NULL,"0.00","0.00",NULL
"73","2025-06-24 12:10:48","16.92",,NULL,"0.00","0.00",NULL
"74","2025-06-24 12:14:36","42.13","Dinheiro",NULL,"0.00","0.00",NULL
"75","2025-06-24 12:15:57","19.97",,NULL,"0.00","0.00",NULL
"76","2025-06-24 12:18:46","28.10","PIX",NULL,"0.00","0.00",NULL
"77","2025-06-24 12:22:07","10.18",,NULL,"0.00","0.00",NULL
"78","2025-06-24 12:22:29","2.60",,NULL,"0.00","0.00",NULL
"79","2025-06-24 12:23:10","7.05","Dinheiro",NULL,"0.00","0.00",NULL
"80","2025-06-24 12:23:24","2.99","PIX",NULL,"0.00","0.00",NULL
"81","2025-06-24 12:25:37","15.78",,NULL,"0.00","0.00",NULL
"82","2025-06-24 12:28:49","17.01",,NULL,"0.00","0.00",NULL
"83","2025-06-24 12:38:49","21.13","Dinheiro",NULL,"0.00","0.00",NULL
"84","2025-06-24 12:42:22","22.22","Dinheiro",NULL,"0.00","0.00",NULL
"86","2025-06-24 12:44:43","33.16","Cartão de Crédito",NULL,"0.00","0.00",NULL
"87","2025-06-24 12:46:20","13.99","Dinheiro",NULL,"0.00","0.00",NULL
"88","2025-06-24 12:51:33","27.02","PIX",NULL,"0.00","0.00",NULL
"89","2025-06-24 12:54:27","4.65","Dinheiro",NULL,"0.00","0.00",NULL
"90","2025-06-24 12:55:16","5.00","Dinheiro",NULL,"0.00","0.00",NULL
"91","2025-06-24 12:57:41","33.84","Cartão de Débito",NULL,"0.00","0.00",NULL
"92","2025-06-24 12:59:44","9.81","Dinheiro",NULL,"0.00","0.00",NULL
"93","2025-06-24 13:01:04","15.99","Dinheiro",NULL,"0.25","0.00",NULL
"94","2025-06-24 13:05:18","50.03","Dinheiro",NULL,"0.00","0.00",NULL
"95","2025-06-24 13:09:21","19.70","Dinheiro",NULL,"0.00","0.00",NULL
"96","2025-06-24 13:13:55","35.60","PIX",NULL,"0.00","0.00",NULL
"97","2025-06-24 13:15:03","4.81","Cartão de Débito",NULL,"0.00","0.00",NULL
"98","2025-06-24 13:17:05","2.25","Dinheiro",NULL,"0.00","0.00",NULL
"99","2025-06-24 13:21:19","24.11","Dinheiro",NULL,"0.00","0.00",NULL
"100","2025-06-24 13:24:10","12.13","Dinheiro",NULL,"0.00","0.00",NULL
"101","2025-06-24 13:25:08","7.72","Dinheiro",NULL,"0.00","0.00",NULL
"102","2025-06-24 13:26:00","3.06","Dinheiro",NULL,"0.00","0.00",NULL
"103","2025-06-24 13:26:04","9.56","Dinheiro",NULL,"0.00","0.00",NULL
"104","2025-06-24 13:29:08","0.00","Dinheiro",NULL,"44.00","0.00",NULL
"105","2025-06-24 13:30:27","19.72",,NULL,"0.00","0.00",NULL
"106","2025-06-24 13:32:21","45.36","Dinheiro",NULL,"0.00","0.00",NULL
"107","2025-06-24 13:37:43","6.63","Dinheiro",NULL,"0.00","0.00",NULL
"108","2025-06-24 13:45:00","19.21","Dinheiro",NULL,"0.00","0.00",NULL
"109","2025-06-24 13:47:51","24.65","Dinheiro",NULL,"0.00","0.00",NULL
"110","2025-06-24 13:48:10","18.31","Dinheiro",NULL,"0.00","0.00",NULL
"111","2025-06-24 13:48:51","10.00",,NULL,"0.00","0.00",NULL
"112","2025-06-24 13:51:00","30.00",,NULL,"0.00","0.00",NULL
"113","2025-06-24 13:51:38","30.04","Cartão de Crédito",NULL,"0.00","0.00",NULL
"114","2025-06-24 13:52:48","17.34","Dinheiro",NULL,"0.00","0.00",NULL
"115","2025-06-24 13:53:36","41.32",,NULL,"0.00","0.00",NULL
"116","2025-06-24 13:54:59","21.03","Cartão de Débito",NULL,"0.00","0.00",NULL
"117","2025-06-24 13:55:32","3.00","Dinheiro",NULL,"0.00","0.00",NULL
"118","2025-06-24 13:57:00","35.50",,NULL,"0.00","0.00",NULL
"119","2025-06-24 13:59:33","12.20",,NULL,"0.00","0.00",NULL
"120","2025-06-24 14:01:10","25.28",,NULL,"0.00","0.00",NULL
"121","2025-06-24 14:04:10","10.31",,NULL,"0.00","0.00",NULL
"122","2025-06-24 14:07:00","11.67",,NULL,"0.00","0.00",NULL
"123","2025-06-24 14:10:15","54.29",,NULL,"0.00","0.00",NULL
"124","2025-06-24 14:12:09","15.33",,NULL,"0.00","0.00",NULL
"125","2025-06-24 14:12:14","61.45","PIX",NULL,"0.00","0.00",NULL
"126","2025-06-24 14:13:14","7.21",,NULL,"0.00","0.00",NULL
"127","2025-06-24 14:14:35","8.27",,NULL,"0.00","0.00",NULL
"128","2025-06-24 14:16:37","12.99",,NULL,"0.00","0.00",NULL
"129","2025-06-24 14:18:24","28.44","Cartão de Débito",NULL,"0.00","0.00",NULL
"130","2025-06-24 14:25:02","23.17","PIX",NULL,"0.00","0.00",NULL
"131","2025-06-24 14:28:51","5.99",,NULL,"0.00","0.00",NULL
"132","2025-06-24 14:30:10","40.24","PIX",NULL,"0.00","0.00",NULL
"133","2025-06-24 14:30:20","9.10",,NULL,"0.00","0.00",NULL
"134","2025-06-24 14:31:33","6.09",,NULL,"0.00","0.00",NULL
"135","2025-06-24 14:47:29","9.00",,NULL,"0.00","0.00",NULL
"136","2025-06-24 14:57:02","16.67","Cartão de Débito",NULL,"0.00","0.00",NULL
"137","2025-06-24 15:01:52","6.25","Dinheiro",NULL,"0.01","0.00",NULL
"138","2025-06-24 15:08:46","13.04","Dinheiro",NULL,"0.00","0.00",NULL
"139","2025-06-24 15:25:44","24.98","Dinheiro",NULL,"0.00","0.00",NULL
"140","2025-06-24 15:28:34","13.21","Cartão de Débito",NULL,"0.00","0.00",NULL
"141","2025-06-24 16:03:57","22.22","Dinheiro",NULL,"0.00","0.00",NULL
"142","2025-06-24 16:09:30","47.70","PIX",NULL,"0.00","0.00",NULL
"143","2025-06-24 16:09:41","4.15","Cartão de Crédito",NULL,"0.00","0.00",NULL
"144","2025-06-24 16:11:54","5.99","Dinheiro",NULL,"0.00","0.00",NULL
"145","2025-06-24 16:12:06","3.27",,NULL,"0.00","0.00",NULL
"146","2025-06-24 16:14:08","8.80","PIX",NULL,"0.00","0.00",NULL
"147","2025-06-24 16:14:50","5.42","PIX",NULL,"0.00","0.00",NULL
"148","2025-06-24 16:16:57","22.98","Dinheiro",NULL,"0.00","0.00",NULL
"149","2025-06-24 16:17:47","3.00","Dinheiro",NULL,"0.00","0.00",NULL
"150","2025-06-24 16:19:41","41.38","Dinheiro",NULL,"0.00","0.00",NULL
"151","2025-06-24 16:23:05","6.59","PIX",NULL,"0.00","0.00",NULL
"152","2025-06-24 16:25:33","11.98","Dinheiro",NULL,"0.00","0.00",NULL
"153","2025-06-24 16:28:54","20.04","Dinheiro",NULL,"0.00","0.00",NULL
"154","2025-06-24 16:29:35","5.00","Dinheiro",NULL,"0.00","0.00",NULL
"155","2025-06-24 16:30:53","7.11","Dinheiro",NULL,"0.00","0.00",NULL
"156","2025-06-24 16:32:04","18.18","Dinheiro",NULL,"0.00","0.00",NULL
"157","2025-06-24 16:32:39","5.42","Dinheiro",NULL,"0.00","0.00",NULL
"158","2025-06-24 16:41:31","8.39","Dinheiro",NULL,"0.00","0.00",NULL
"159","2025-06-24 16:46:27","12.60",,NULL,"0.00","0.00",NULL
"160","2025-06-24 16:47:37","11.98","Dinheiro",NULL,"0.00","0.00",NULL
"161","2025-06-24 16:52:08","24.00","PIX",NULL,"0.00","0.00",NULL
"162","2025-06-24 16:58:03","21.06","Dinheiro",NULL,"0.00","0.00",NULL
"163","2025-06-24 16:59:03","39.74",,NULL,"0.00","0.00",NULL
"164","2025-06-24 17:04:03","26.13","Dinheiro",NULL,"0.00","0.00",NULL
"165","2025-06-24 17:05:11","20.97",,NULL,"0.00","0.00",NULL
"166","2025-06-24 17:10:14","38.35","PIX",NULL,"0.00","0.00",NULL
"167","2025-06-24 17:14:39","9.99","Dinheiro",NULL,"0.00","0.00",NULL
"168","2025-06-24 17:14:49","15.62",,NULL,"0.00","0.00",NULL
"169","2025-06-24 17:19:42","11.52","Dinheiro",NULL,"0.00","0.00",NULL
"170","2025-06-24 17:20:28","7.40",,NULL,"0.00","0.00",NULL
"171","2025-06-24 17:39:50","24.51","Dinheiro",NULL,"0.00","0.00",NULL
"172","2025-06-24 17:42:03","4.99","Dinheiro",NULL,"0.00","0.00",NULL
"173","2025-06-24 17:51:18","2.94","Dinheiro",NULL,"0.00","0.00",NULL
"174","2025-06-24 17:56:56","10.50","Dinheiro",NULL,"0.00","0.00",NULL
"175","2025-06-24 17:57:26","9.48","Dinheiro",NULL,"0.00","0.00",NULL
"176","2025-06-24 17:59:16","5.00",,NULL,"0.00","0.00",NULL
"177","2025-06-24 18:05:48","6.71",,NULL,"0.00","0.00",NULL
"178","2025-06-24 18:13:13","17.02","Dinheiro",NULL,"0.00","0.00",NULL
"179","2025-06-24 18:15:17","19.48","Dinheiro",NULL,"0.00","0.00",NULL
"180","2025-06-24 18:16:34","33.53",,NULL,"0.00","0.00",NULL
"181","2025-06-24 18:18:56","4.52","Cartão de Débito",NULL,"0.00","0.00",NULL
"182","2025-06-24 18:32:11","52.74","Dinheiro",NULL,"0.00","0.00",NULL
"183","2025-06-24 18:36:00","4.00","Dinheiro",NULL,"0.00","0.00",NULL
"184","2025-06-24 18:40:16","33.02","Cartão de Débito",NULL,"0.00","0.00",NULL
"185","2025-06-24 18:50:07","85.15",,NULL,"0.00","0.00",NULL
"186","2025-06-24 18:51:06","10.25",,NULL,"0.00","0.00",NULL
"187","2025-06-24 18:52:15","11.27","Dinheiro",NULL,"0.00","0.00",NULL
"188","2025-06-24 19:22:27","22.68",,NULL,"0.00","0.00",NULL
"189","2025-06-24 19:30:33","14.99",,NULL,"0.00","0.00",NULL
"190","2025-06-24 19:54:00","6.98","Dinheiro",NULL,"0.00","0.00",NULL
"191","2025-06-24 19:54:48","8.40","PIX",NULL,"0.00","0.00",NULL
"192","2025-06-24 19:55:41","18.00",,NULL,"0.00","0.00",NULL
